Word	Frequency
szintis_ADJ	4.907638248169451e-06
zet_NOUN	9.815276496338901e-06
szétterülve_ADV	4.907638248169451e-06
foglalt_ADJ	1.9630552992677803e-05
kókusztej_NOUN	4.907638248169451e-06
dobán_NOUN	4.907638248169451e-06
főz_VERB	6.379929722620287e-05
oroszlányszáj_NOUN	4.907638248169451e-06
közé_ADP	0.00012269095620423627
gitározik_VERB	4.907638248169451e-06
miaó_NOUN	4.907638248169451e-06
kegyetlenség_NOUN	9.815276496338901e-06
ránkköszön_VERB	9.815276496338901e-06
hasadásmágia_NOUN	4.907638248169451e-06
vodka_NOUN	4.907638248169451e-06
felborul_VERB	9.815276496338901e-06
hová_ADV	0.00013741387094874462
bôröm_NOUN	4.907638248169451e-06
jegesmedve_NOUN	1.4722914744508353e-05
furulya_NOUN	9.815276496338901e-06
elindít_VERB	4.907638248169451e-06
fogyaszt_VERB	4.907638248169451e-06
param_NOUN	1.9630552992677803e-05
légi_ADJ	4.907638248169451e-06
mormol_VERB	4.907638248169451e-06
falatozik_VERB	4.907638248169451e-06
mégse_CONJ	4.907638248169451e-05
befele_ADV	4.907638248169451e-06
felriaszt_VERB	4.907638248169451e-06
te_PROPN	5.398402072986396e-05
automatizál_VERB	4.907638248169451e-06
pan_PROPN	4.907638248169451e-06
irgalom_NOUN	4.907638248169451e-06
kakaó_NOUN	1.4722914744508353e-05
sztriptíz_NOUN	9.815276496338901e-06
bgbocsánat_NOUN	4.907638248169451e-06
napszállta_NOUN	4.907638248169451e-06
könnyűvérű_ADJ	4.907638248169451e-06
megdob_VERB	4.907638248169451e-06
vesztegel_VERB	4.907638248169451e-06
repülő_ADJ	1.9630552992677803e-05
utcasarok_NOUN	9.815276496338901e-06
váltó_NOUN	4.907638248169451e-06
terem_VERB	5.889165897803341e-05
sehogy_ADV	3.9261105985355606e-05
csöngő_NOUN	4.907638248169451e-06
sorvég_NOUN	4.907638248169451e-06
okos_NOUN	4.907638248169451e-06
farkasbőr_NOUN	4.907638248169451e-06
borotvál_VERB	2.4538191240847256e-05
jutka_PROPN	1.9630552992677803e-05
kapitulál_VERB	4.907638248169451e-06
hajózás_NOUN	4.907638248169451e-06
örökbérlet_NOUN	9.815276496338901e-06
termés_NOUN	1.9630552992677803e-05
uszály_NOUN	9.815276496338901e-06
delfin_NOUN	2.9445829489016706e-05
méltatlankodva_ADV	1.4722914744508353e-05
szirénaszó_NOUN	9.815276496338901e-06
jancsó_PROPN	4.907638248169451e-06
kelet_NOUN	7.361457372254177e-05
vád_NOUN	1.4722914744508353e-05
húscafat_NOUN	4.907638248169451e-06
egyetemben_ADV	4.907638248169451e-06
gondolnom_VERB	4.907638248169451e-06
szalámi_NOUN	1.9630552992677803e-05
dohány_NOUN	4.907638248169451e-06
tuti_ADJ	3.4353467737186156e-05
übertaxi_ADJ	4.907638248169451e-06
tengerparti_ADJ	2.9445829489016706e-05
megjavít_VERB	1.9630552992677803e-05
mennydörög_VERB	1.9630552992677803e-05
metél_VERB	9.815276496338901e-06
túlnépesség_NOUN	9.815276496338901e-06
szalmaszagú_ADJ	4.907638248169451e-06
sunyi_ADJ	4.907638248169451e-06
bujkál_VERB	1.4722914744508353e-05
szerelmeses_ADJ	4.907638248169451e-06
kristályóceán_NOUN	4.907638248169451e-06
baktárház_NOUN	4.907638248169451e-06
tamponál_VERB	4.907638248169451e-06
összeszorít_VERB	4.907638248169451e-06
posztmodernül_ADJ	9.815276496338901e-06
szotyi_NOUN	4.907638248169451e-06
tendencia_NOUN	4.907638248169451e-06
szörnyű_ADJ	0.00017176733868593078
nóra_PROPN	1.9630552992677803e-05
szandál_NOUN	2.4538191240847256e-05
aranymaszk_NOUN	4.907638248169451e-06
megijed_VERB	1.4722914744508353e-05
spekuláns_ADJ	4.907638248169451e-06
meghoz_VERB	9.815276496338901e-06
gerjed_VERB	4.907638248169451e-06
fürtű_ADJ	4.907638248169451e-06
amorf_ADJ	4.907638248169451e-06
túra_NOUN	4.907638248169451e-06
szívdöglesztő_ADJ	4.907638248169451e-06
tán_ADV	0.00014722914744508354
festmény_NOUN	1.4722914744508353e-05
macskakő_NOUN	1.9630552992677803e-05
mitfahrer_NOUN	1.4722914744508353e-05
száguld_VERB	5.889165897803341e-05
jajjn_VERB	4.907638248169451e-06
érezvén_ADV	4.907638248169451e-06
országúti_ADJ	4.907638248169451e-06
harcostárs_NOUN	9.815276496338901e-06
pilla_NOUN	1.4722914744508353e-05
megfojt_VERB	4.907638248169451e-06
rajzszög_NOUN	4.907638248169451e-06
elsöprő_ADJ	4.907638248169451e-06
séta_NOUN	2.9445829489016706e-05
átszel_VERB	1.9630552992677803e-05
szokvány_NOUN	1.9630552992677803e-05
bíztat_NOUN	4.907638248169451e-06
gyullad_VERB	9.815276496338901e-06
bemondónô_NOUN	4.907638248169451e-06
társadalom_NOUN	4.907638248169451e-06
kicsinál_VERB	4.907638248169451e-06
ismét_ADV	3.9261105985355606e-05
százegyedi_NOUN	4.907638248169451e-06
széteső_ADJ	4.907638248169451e-06
emlős_ADJ	4.907638248169451e-06
lekászálódik_VERB	4.907638248169451e-06
űrbázis_NOUN	4.907638248169451e-06
éléskamra_NOUN	9.815276496338901e-06
fektetve_ADV	1.4722914744508353e-05
szlogen_NOUN	9.815276496338901e-06
elcsámcsog_VERB	4.907638248169451e-06
öv_NOUN	4.907638248169451e-06
p_VERB	1.4722914744508353e-05
cserebingó_NOUN	4.907638248169451e-06
rányom_VERB	4.907638248169451e-06
rárobban_VERB	4.907638248169451e-06
dohánybarna_ADJ	4.907638248169451e-06
kiátkoz_VERB	4.907638248169451e-06
andalúziai_ADJ	4.907638248169451e-06
menetrendszerű_ADJ	4.907638248169451e-06
dehát_CONJ	4.907638248169451e-06
létezik_VERB	5.398402072986396e-05
liter_NOUN	9.815276496338901e-06
középső_ADJ	4.907638248169451e-06
didididi_NOUN	9.815276496338901e-06
félelmes_ADJ	1.4722914744508353e-05
ledobva_ADV	4.907638248169451e-06
uhh_PROPN	7.852221197071121e-05
szupergyilkos_NOUN	4.907638248169451e-06
lankadt_ADJ	9.815276496338901e-06
igazít_VERB	4.907638248169451e-06
csokor_NOUN	1.4722914744508353e-05
szegéény_NOUN	4.907638248169451e-06
megváltozik_VERB	5.889165897803341e-05
bogárzó_ADJ	4.907638248169451e-06
kiles_ADJ	4.907638248169451e-06
erénycsősz_NOUN	4.907638248169451e-06
fagyott_ADJ	1.4722914744508353e-05
ellő_VERB	4.907638248169451e-06
átzúg_VERB	4.907638248169451e-06
bök_VERB	4.907638248169451e-06
szutyok_NOUN	4.907638248169451e-06
sors_NOUN	0.0002551971889048115
lécci_INTJ	9.815276496338901e-06
holt_NOUN	3.9261105985355606e-05
körül_ADP	0.00010796804145972792
kibújik_VERB	1.4722914744508353e-05
megrak_VERB	4.907638248169451e-06
tenyészik_VERB	4.907638248169451e-06
nyakkendőtű_NOUN	4.907638248169451e-06
felmutat_VERB	4.907638248169451e-06
megtartandó_ADJ	4.907638248169451e-06
bicska_NOUN	1.4722914744508353e-05
tudattalan_ADJ	4.907638248169451e-06
őrült_ADJ	0.00012269095620423627
szmog_NOUN	4.907638248169451e-06
nőve_ADV	4.907638248169451e-06
jellegű_ADJ	4.907638248169451e-06
habostorta_NOUN	1.9630552992677803e-05
érték_NOUN	9.815276496338901e-06
hurokszimfónia_NOUN	4.907638248169451e-06
ráfekszik_VERB	4.907638248169451e-06
számít_VERB	0.00022575135941579473
párás_ADJ	3.9261105985355606e-05
csakugyan_ADV	4.907638248169451e-06
megrendült_ADJ	4.907638248169451e-06
ácsi_ADJ	4.907638248169451e-06
felelősség_NOUN	4.907638248169451e-06
szemfél_NOUN	4.907638248169451e-06
tébolyul_VERB	4.907638248169451e-06
elfecsérel_VERB	4.907638248169451e-06
bálkirálynő_NOUN	4.907638248169451e-06
vackol_VERB	4.907638248169451e-06
mellett_PRON	0.0002699201036493198
elrobogó_ADJ	4.907638248169451e-06
csillagtelep_NOUN	3.9261105985355606e-05
hamiskás_ADJ	4.907638248169451e-06
műszer_NOUN	9.815276496338901e-06
elhaló_ADJ	4.907638248169451e-06
ment_VERB	0.00010306040321155847
tömjén_NOUN	4.907638248169451e-06
vetül_VERB	4.907638248169451e-06
magamfajta_ADJ	1.9630552992677803e-05
frankó_ADJ	4.907638248169451e-06
betű_NOUN	2.9445829489016706e-05
csapás_NOUN	4.907638248169451e-06
csalfa_ADJ	1.4722914744508353e-05
síndarab_NOUN	1.4722914744508353e-05
szabadláb_NOUN	4.907638248169451e-06
szórt_ADJ	4.907638248169451e-06
kerekudvar_NOUN	4.907638248169451e-06
megnyerő_ADJ	4.907638248169451e-06
szendereg_VERB	4.907638248169451e-06
szobavilág_NOUN	4.907638248169451e-06
csuda_NOUN	4.907638248169451e-06
támaszkodik_VERB	4.907638248169451e-06
húr_NOUN	5.889165897803341e-05
szennyes_ADJ	4.907638248169451e-06
kihűl_VERB	1.9630552992677803e-05
fogolódó_NOUN	4.907638248169451e-06
kirepül_VERB	9.815276496338901e-06
megválasztott_ADJ	4.907638248169451e-06
miklós_PROPN	4.907638248169451e-06
bárhová_ADV	9.815276496338901e-06
ellenáll_VERB	2.9445829489016706e-05
akárhányszor_PRON	9.815276496338901e-06
égei_ADJ	4.907638248169451e-06
velence_PROPN	1.4722914744508353e-05
érthetetlen_ADJ	9.815276496338901e-06
mérleg_NOUN	4.907638248169451e-06
édesítőszer_NOUN	4.907638248169451e-06
kiönt_VERB	3.4353467737186156e-05
elégett_ADJ	4.907638248169451e-06
impulzus_NOUN	4.907638248169451e-06
perdita_NOUN	9.815276496338901e-06
szór_VERB	7.361457372254177e-05
rezes_NOUN	9.815276496338901e-06
ellóg_VERB	4.907638248169451e-06
pázsit_NOUN	9.815276496338901e-06
extra_NOUN	1.4722914744508353e-05
gigi_NOUN	4.907638248169451e-06
hegyez_VERB	4.907638248169451e-06
test_PROPN	4.907638248169451e-06
tökéletlen_ADJ	4.907638248169451e-06
nyál_NOUN	6.379929722620287e-05
holmi_NOUN	2.4538191240847256e-05
hidal_VERB	9.815276496338901e-06
megvetetlen_ADJ	4.907638248169451e-06
android_PROPN	4.907638248169451e-06
tranzitutas_NOUN	4.907638248169451e-06
pimaszság_NOUN	4.907638248169451e-06
tiszta_ADV	9.815276496338901e-06
süllyedő_ADJ	4.907638248169451e-06
tolmács_NOUN	4.907638248169451e-06
rajtakap_VERB	9.815276496338901e-06
fájdalmas_ADJ	1.4722914744508353e-05
nyílású_ADJ	4.907638248169451e-06
kipukkad_VERB	4.907638248169451e-06
alsószoknyás_ADJ	4.907638248169451e-06
színház_NOUN	9.815276496338901e-06
villanypózna_NOUN	4.907638248169451e-06
szamba_NOUN	1.9630552992677803e-05
múlt_NOUN	0.0001619520621895919
megnô_PROPN	4.907638248169451e-06
béjbee_X	1.4722914744508353e-05
küldöz_VERB	4.907638248169451e-06
vegyszer_NOUN	1.4722914744508353e-05
formalin_NOUN	9.815276496338901e-06
megannyi_PRON	2.9445829489016706e-05
skoda_NOUN	2.4538191240847256e-05
szereposztás_NOUN	4.907638248169451e-06
jövôdn_NOUN	4.907638248169451e-06
mondat_NOUN	5.889165897803341e-05
tejfehér_ADJ	9.815276496338901e-06
dió_NOUN	4.907638248169451e-06
fölfedez_VERB	1.9630552992677803e-05
patikakő_NOUN	9.815276496338901e-06
bohóckommandó_NOUN	9.815276496338901e-06
átkozott_ADJ	2.4538191240847256e-05
üresség_NOUN	5.398402072986396e-05
tetkó_NOUN	4.907638248169451e-06
szomszéd_NOUN	7.361457372254177e-05
plusz_ADV	1.9630552992677803e-05
balázs_PROPN	4.907638248169451e-06
dealerek_NOUN	4.907638248169451e-06
befest_VERB	9.815276496338901e-06
ájjájájjájájjá_VERB	4.907638248169451e-06
figyeltet_VERB	1.4722914744508353e-05
előrelépési_ADJ	9.815276496338901e-06
pelenkáz_VERB	4.907638248169451e-06
híres_ADJ	3.4353467737186156e-05
pucol_VERB	9.815276496338901e-06
mocska_NOUN	4.907638248169451e-06
harcol_VERB	8.342985021888067e-05
visszahoz_VERB	9.815276496338901e-06
töksötét_NOUN	1.4722914744508353e-05
média_NOUN	2.4538191240847256e-05
éppenség_NOUN	4.907638248169451e-06
játssza_NOUN	4.907638248169451e-06
far_NOUN	4.907638248169451e-06
pultos_ADJ	9.815276496338901e-06
cabrio_NOUN	4.907638248169451e-06
szent_NOUN	2.4538191240847256e-05
szotyoláz_VERB	4.907638248169451e-06
szappanbuborék_NOUN	4.907638248169451e-06
beindul_VERB	2.9445829489016706e-05
ákombákom_NOUN	4.907638248169451e-06
hehehe_X	1.2269095620423628e-05
százféle_ADJ	4.907638248169451e-06
elõl_NOUN	9.815276496338901e-06
vírus_NOUN	2.9445829489016706e-05
bán_VERB	0.000250289550656642
szió_PROPN	4.907638248169451e-06
tonnás_ADJ	4.907638248169451e-06
kienged_VERB	9.815276496338901e-06
tengervíz_NOUN	4.907638248169451e-06
vékony_ADJ	4.907638248169451e-05
kéró_NOUN	9.815276496338901e-06
nagyrét_NOUN	4.907638248169451e-06
aránylag_ADV	4.907638248169451e-06
szövôdik_VERB	4.907638248169451e-06
búvik_VERB	9.815276496338901e-06
felismer_VERB	7.852221197071121e-05
játszótér_NOUN	3.4353467737186156e-05
megérez_VERB	9.815276496338901e-06
riszpek_NOUN	9.815276496338901e-06
zoli_PROPN	9.815276496338901e-06
bízva_ADV	9.815276496338901e-06
szeszélyes_ADJ	1.4722914744508353e-05
beteg_ADJ	0.00012759859445240574
csavargó_NOUN	9.815276496338901e-06
sikítva_ADV	1.4722914744508353e-05
elvergődik_VERB	4.907638248169451e-06
tempomat_NOUN	4.907638248169451e-06
mégos_NOUN	4.907638248169451e-06
részegség_NOUN	9.815276496338901e-06
hazug_NOUN	1.9630552992677803e-05
borszeszégő_NOUN	4.907638248169451e-06
tár_NOUN	4.907638248169451e-05
előszoba_NOUN	1.9630552992677803e-05
most_NOUN	4.907638248169451e-06
megtesz_VERB	4.907638248169451e-06
kavicsos_ADJ	1.4722914744508353e-05
összefolyik_VERB	4.907638248169451e-06
köszönő_ADJ	4.907638248169451e-06
karcolt_ADJ	9.815276496338901e-06
osztva_ADV	4.907638248169451e-06
behorpad_VERB	9.815276496338901e-06
sebesebben_ADJ	4.907638248169451e-06
ígéretes_ADJ	4.907638248169451e-06
hepimuff_NOUN	4.907638248169451e-06
koldul_VERB	9.815276496338901e-06
soho_PROPN	4.907638248169451e-06
gipsyland_PROPN	4.907638248169451e-06
polgári_ADJ	9.815276496338901e-06
carolyne_NOUN	1.4722914744508353e-05
kalandos_ADJ	4.907638248169451e-06
borotválkozik_VERB	4.907638248169451e-06
pisál_VERB	9.815276496338901e-06
elvadult_ADJ	4.907638248169451e-06
lunatica_NOUN	2.4538191240847256e-05
tolat_VERB	1.4722914744508353e-05
mohai_ADJ	4.907638248169451e-06
elkap_VERB	6.870693547437231e-05
eltűnő_ADJ	4.907638248169451e-06
fütyülve_ADV	9.815276496338901e-06
nagyfater_NOUN	4.907638248169451e-06
fehér_NOUN	1.9630552992677803e-05
túlvilág_NOUN	2.9445829489016706e-05
rovar_NOUN	4.907638248169451e-06
képein_ADV	4.907638248169451e-06
szétlő_VERB	9.815276496338901e-06
hisz_VERB	0.0016685970043776133
pedig_CONJ	0.0011287567970789736
szépség_NOUN	6.870693547437231e-05
rozmaring_NOUN	4.907638248169451e-06
hajnalpír_NOUN	4.907638248169451e-06
egyeztet_VERB	9.815276496338901e-06
befog_VERB	1.9630552992677803e-05
dióverő_NOUN	4.907638248169451e-06
felé_ADP	0.00016685970043776134
krémes_ADJ	1.9630552992677803e-05
gyám_NOUN	4.907638248169451e-06
győzelmi_ADJ	9.815276496338901e-06
kiser_NOUN	4.907638248169451e-06
feladat_NOUN	4.907638248169451e-05
a_DET	0.0824605916648672
nagyság_NOUN	9.815276496338901e-06
szár_NOUN	4.907638248169451e-06
kóbor_ADJ	3.4353467737186156e-05
maximális_ADJ	4.907638248169451e-06
fönn_ADV	1.9630552992677803e-05
honnan_ADV	0.00019630552992677805
rendőrautó_NOUN	4.907638248169451e-06
domborul_VERB	4.907638248169451e-06
kisunoka_NOUN	9.815276496338901e-06
mere_NOUN	3.4353467737186156e-05
enyém_PRON	0.00036807286861270883
dia_NOUN	4.907638248169451e-06
szalamandra_NOUN	9.815276496338901e-06
teherhordó_NOUN	4.907638248169451e-06
pali_NOUN	4.907638248169451e-06
júda_NOUN	4.907638248169451e-06
égszakadás_NOUN	4.907638248169451e-06
huzat_NOUN	1.9630552992677803e-05
értő_NOUN	4.907638248169451e-06
simogatva_ADV	4.907638248169451e-06
megpördül_VERB	4.907638248169451e-06
lefékez_VERB	1.4722914744508353e-05
hányszor_PRON	0.00012759859445240574
mosolyog_VERB	6.379929722620287e-05
vállalkozó_ADJ	4.907638248169451e-06
idióta_NOUN	1.4722914744508353e-05
amilyen_ADV	2.9445829489016706e-05
porvihar_NOUN	4.907638248169451e-06
szajré_NOUN	1.4722914744508353e-05
halom_NOUN	4.4168744233525056e-05
sérülés_NOUN	4.907638248169451e-06
szembogárnyi_NUM	9.815276496338901e-06
mint_SCONJ	0.0026746628452523507
sós_ADJ	6.870693547437231e-05
leolvas_VERB	9.815276496338901e-06
messzi_ADJ	3.9261105985355606e-05
fülzsír_NOUN	4.907638248169451e-06
füstkar_NOUN	4.907638248169451e-06
annyi_PRON	0.00080485267269979
újság_NOUN	7.852221197071121e-05
fickó_NOUN	9.815276496338901e-06
utol_PART	1.9630552992677803e-05
elszalaszt_VERB	4.907638248169451e-06
eltakargat_VERB	4.907638248169451e-06
durran_VERB	4.907638248169451e-06
sedux_PROPN	4.907638248169451e-06
lövés_NOUN	2.9445829489016706e-05
tök_NOUN	2.4538191240847256e-05
alacsony_ADJ	9.815276496338901e-06
szedeget_VERB	1.4722914744508353e-05
sírós_ADJ	4.907638248169451e-06
húzva_ADV	1.4722914744508353e-05
igaz_NOUN	0.00022575135941579473
pad_NOUN	2.9445829489016706e-05
filléres_ADJ	4.907638248169451e-06
fazekasinas_NOUN	4.907638248169451e-06
összeszerelő_ADJ	4.907638248169451e-06
zörgős_ADJ	4.907638248169451e-06
riporter_NOUN	9.815276496338901e-06
meló_NOUN	2.4538191240847256e-05
csakra_NOUN	4.907638248169451e-06
földszag_NOUN	9.815276496338901e-06
parancsolat_NOUN	4.907638248169451e-06
sötétség_NOUN	5.398402072986396e-05
emberi_ADJ	5.889165897803341e-05
szenesül_VERB	4.907638248169451e-06
vizes_ADJ	5.398402072986396e-05
gépzene_NOUN	4.907638248169451e-06
izgul_VERB	7.852221197071121e-05
kitámad_VERB	4.907638248169451e-06
országalma_NOUN	4.907638248169451e-06
kuba_NOUN	4.907638248169451e-06
együgyű_ADJ	2.4538191240847256e-05
odatáncol_VERB	4.907638248169451e-06
azért_ADV	0.0005594707602913174
január_NOUN	4.4168744233525056e-05
pattog_VERB	1.9630552992677803e-05
kirak_VERB	9.815276496338901e-06
szökőkút_NOUN	4.907638248169451e-06
szörp_NOUN	4.907638248169451e-06
álmodozós_ADJ	4.907638248169451e-06
bohóc_NOUN	2.9445829489016706e-05
holdudvar_NOUN	9.815276496338901e-06
odavan_VERB	4.907638248169451e-06
programoz_VERB	4.907638248169451e-06
krőzus_NOUN	4.907638248169451e-06
átélten_ADJ	4.907638248169451e-06
bármerre_ADV	9.815276496338901e-06
becsuk_VERB	5.889165897803341e-05
nostradamus_PROPN	4.907638248169451e-06
oboázik_VERB	4.907638248169451e-06
vitatható_ADJ	4.907638248169451e-06
megkísértett_ADJ	4.907638248169451e-06
elmondva_ADV	1.4722914744508353e-05
csatár_NOUN	9.815276496338901e-06
észt_NOUN	4.907638248169451e-06
mauzóleum_NOUN	4.907638248169451e-06
világ_NOUN	0.0016833199191221217
odanéz_VERB	4.907638248169451e-06
reggeli_ADJ	2.4538191240847256e-05
lombos_ADJ	1.4722914744508353e-05
szorozva_ADV	4.907638248169451e-06
határozatlan_ADJ	9.815276496338901e-06
hej_VERB	4.907638248169451e-06
lehető_ADJ	4.907638248169451e-06
kicsicskál_VERB	4.907638248169451e-06
rács_NOUN	4.4168744233525056e-05
afrika_NOUN	9.815276496338901e-06
lábfej_NOUN	4.907638248169451e-06
egészen_ADV	0.00015704442394142242
rohadék_NOUN	1.4722914744508353e-05
megéget_VERB	9.815276496338901e-06
menyasszony_NOUN	4.907638248169451e-06
táncol_VERB	0.0005054867395614534
hüöüöüöő_PROPN	4.907638248169451e-06
nevetséges_ADJ	9.815276496338901e-06
edzett_ADJ	4.907638248169451e-06
szavazz_PROPN	5.398402072986396e-05
takarodik_VERB	1.4722914744508353e-05
megmotoz_VERB	4.907638248169451e-06
dodó_NOUN	4.907638248169451e-06
shor_NOUN	4.907638248169451e-06
beépít_VERB	4.907638248169451e-06
szobabicikli_NOUN	1.4722914744508353e-05
indián_ADJ	2.9445829489016706e-05
lemond_VERB	9.815276496338901e-06
tudatalatti_ADJ	1.9630552992677803e-05
bedagadt_ADJ	4.907638248169451e-06
káprázik_VERB	9.815276496338901e-06
galaxis_NOUN	4.907638248169451e-06
éjszaka_PROPN	4.907638248169451e-06
személyszeszély_NOUN	9.815276496338901e-06
szégyen_NOUN	7.361457372254177e-05
hátradõlés_PROPN	4.907638248169451e-06
csukott_ADJ	2.9445829489016706e-05
kényszerít_VERB	9.815276496338901e-06
tenkes_ADJ	4.907638248169451e-06
anzix_NOUN	4.907638248169451e-06
undorground_NOUN	4.907638248169451e-06
kikutat_VERB	1.4722914744508353e-05
sugárzik_VERB	1.9630552992677803e-05
antenna_NOUN	4.907638248169451e-06
hízelgő_ADJ	4.907638248169451e-06
döf_VERB	9.815276496338901e-06
elért_ADJ	4.907638248169451e-06
vízözön_NOUN	9.815276496338901e-06
megutál_VERB	1.9630552992677803e-05
akadály_NOUN	1.4722914744508353e-05
narkó_NOUN	1.4722914744508353e-05
szak_NOUN	9.815276496338901e-06
rész_NOUN	0.0001619520621895919
fátyolmese_NOUN	4.907638248169451e-06
csomagol_VERB	9.815276496338901e-06
némafilm_NOUN	4.907638248169451e-06
szempilla_NOUN	4.907638248169451e-06
nyolcas_NOUN	2.4538191240847256e-05
egyik_NOUN	1.4722914744508353e-05
nyilasi_PROPN	9.815276496338901e-06
go_PROPN	9.815276496338901e-06
lépked_VERB	1.4722914744508353e-05
mögött_PRON	0.0001815826151822697
heródes_NOUN	4.907638248169451e-06
cikcakk_NOUN	4.907638248169451e-06
sújtott_ADJ	4.907638248169451e-06
ütyürütyütyürütyütyü_PROPN	1.9630552992677803e-05
kart_NOUN	1.4722914744508353e-05
sör_NOUN	0.0001815826151822697
hajajajajn_VERB	4.907638248169451e-06
zsebkendő_NOUN	1.9630552992677803e-05
vacsizzik_VERB	4.907638248169451e-06
seien_PROPN	9.815276496338901e-06
gyalogol_VERB	1.4722914744508353e-05
tölgyfapad_NOUN	4.907638248169451e-06
robin_PROPN	4.907638248169451e-06
egy_DET	0.012470308788598575
gyakorlati_ADJ	9.815276496338901e-06
ménes_NOUN	9.815276496338901e-06
chance_NOUN	9.815276496338901e-06
méret_NOUN	9.815276496338901e-06
attila_PROPN	4.907638248169451e-06
megsért_VERB	1.4722914744508353e-05
kiírtva_ADV	9.815276496338901e-06
kirajzolódik_VERB	9.815276496338901e-06
esküvő_NOUN	4.907638248169451e-06
megnyit_VERB	1.4722914744508353e-05
hiva_NOUN	4.907638248169451e-06
kanada_PROPN	4.907638248169451e-06
kereked_NOUN	4.907638248169451e-06
jé_INTJ	4.907638248169451e-06
észrevétlen_ADJ	5.398402072986396e-05
közöny_NOUN	4.907638248169451e-06
köt_VERB	0.00011287567970789737
pótlószer_NOUN	4.907638248169451e-06
fejszál_VERB	1.4722914744508353e-05
ismerkedési_ADJ	4.907638248169451e-06
olló_NOUN	1.9630552992677803e-05
iram_NOUN	9.815276496338901e-06
tréfa_NOUN	5.398402072986396e-05
fokozat_NOUN	1.4722914744508353e-05
ellenfél_NOUN	4.907638248169451e-06
képregény_NOUN	1.4722914744508353e-05
hibiszkusz_NOUN	4.907638248169451e-06
szétmegy_VERB	4.907638248169451e-06
karabély_NOUN	4.907638248169451e-06
illik_VERB	4.4168744233525056e-05
alsó_NOUN	9.815276496338901e-06
bélés_NOUN	4.907638248169451e-06
márványpisztoly_NOUN	4.907638248169451e-06
elhagy_VERB	0.00022575135941579473
áruló_ADJ	1.4722914744508353e-05
gyönyörködik_VERB	4.907638248169451e-06
távcső_NOUN	2.9445829489016706e-05
húszas_ADJ	4.907638248169451e-06
emelet_NOUN	5.398402072986396e-05
himalája_PROPN	4.907638248169451e-06
éppen_ADV	0.00047604091007243674
szerájparázs_NOUN	4.907638248169451e-06
kiélvez_VERB	4.907638248169451e-06
hazajön_VERB	4.907638248169451e-06
hínár_NOUN	4.907638248169451e-06
torzít_VERB	4.907638248169451e-06
ilyenkor_ADV	0.00010796804145972792
neutronbomba_NOUN	4.907638248169451e-06
rím_NOUN	1.9630552992677803e-05
családfa_NOUN	4.907638248169451e-06
napszemüveg_NOUN	3.4353467737186156e-05
idetáncol_VERB	4.907638248169451e-06
egyszercsak_ADV	1.9630552992677803e-05
rámenős_ADJ	4.907638248169451e-06
extatikus_ADJ	4.907638248169451e-06
hiányzó_NOUN	4.907638248169451e-06
páppárápáp_NOUN	1.4722914744508353e-05
robbanás_NOUN	1.9630552992677803e-05
gyanakodik_VERB	1.4722914744508353e-05
csipke_NOUN	9.815276496338901e-06
ennyi_NUM	4.907638248169451e-06
inkarnáció_NOUN	4.907638248169451e-06
fontolgat_VERB	1.4722914744508353e-05
konfliktus_NOUN	4.907638248169451e-06
tibcsi_NOUN	4.907638248169451e-06
jb_NOUN	3.9261105985355606e-05
győzelem_NOUN	8.342985021888067e-05
hívószó_NOUN	4.907638248169451e-06
modell_NOUN	4.907638248169451e-06
játszma_NOUN	9.815276496338901e-06
bla_NOUN	6.379929722620287e-05
semmilyen_PRON	4.4168744233525056e-05
tô_NOUN	4.907638248169451e-06
hiányzó_ADJ	1.4722914744508353e-05
hangulatosálmoshigiénikusnaiv_NOUN	4.907638248169451e-06
váltó_ADJ	4.907638248169451e-06
ágyas_NOUN	9.815276496338901e-06
feszít_VERB	9.815276496338901e-06
pózol_VERB	9.815276496338901e-06
nyüzsgő_ADJ	1.9630552992677803e-05
hanghatár_NOUN	4.907638248169451e-06
csupa_ADV	0.00015213678569325298
kisdiák_ADJ	4.907638248169451e-06
boldogság_PROPN	4.907638248169451e-06
néző_NOUN	4.907638248169451e-06
érdekel_VERB	0.00028955065664199763
körülötte_PRON	4.907638248169451e-05
hernyó_NOUN	9.815276496338901e-06
pásztáz_VERB	4.907638248169451e-06
szóli_ADJ	4.907638248169451e-06
herceg_NOUN	6.870693547437231e-05
megért_VERB	3.4353467737186156e-05
szolgáltatás_NOUN	4.907638248169451e-06
lábad_VERB	2.9445829489016706e-05
tökmag_NOUN	9.815276496338901e-06
zubog_VERB	4.907638248169451e-06
elszivárog_VERB	4.907638248169451e-06
látnok_NOUN	1.4722914744508353e-05
hull_VERB	0.00010306040321155847
szipogás_NOUN	1.4722914744508353e-05
kiherélt_ADJ	4.907638248169451e-06
lentről_ADV	6.379929722620287e-05
tattarárára_NOUN	4.907638248169451e-06
udvar_NOUN	6.870693547437231e-05
folyékony_ADJ	4.907638248169451e-06
felszívódva_ADV	4.907638248169451e-06
spanyolország_PROPN	4.907638248169451e-06
átvisz_VERB	4.907638248169451e-06
ráébred_VERB	4.907638248169451e-06
szőlőtőke_NOUN	1.4722914744508353e-05
õk_ADJ	4.907638248169451e-06
kiscsoport_NOUN	4.907638248169451e-06
marketingol_VERB	4.907638248169451e-06
vakar_VERB	3.9261105985355606e-05
kollég_NOUN	4.907638248169451e-06
